name	replicate	type	bam
OVOL2	OVOL2_T23_C2	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/OVOL2_T23_C2_filtered.bam
PLEKHG3	PLEKHG3_T24_G3	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/PLEKHG3_T24_G3_filtered.bam
FUT8	FUT8_T20_G2	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_G2_filtered.bam
SH2B3	SH2B3_T14_C8	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/SH2B3_T14_C8_filtered.bam
LUC7L	LUC7L_T22_G3	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/LUC7L_T22_G3_filtered.bam
SH2B3	SH2B3_T14_C1	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/SH2B3_T14_C1_filtered.bam
PLEKHG3	PLEKHG3_T24_G2	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/PLEKHG3_T24_G2_filtered.bam
SH2B3	SH2B3_T14_G4	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/SH2B3_T14_G4_filtered.bam
LUC7L	LUC7L_T22_G1	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/LUC7L_T22_G1_filtered.bam
UGCG	UGCG_T16_G2	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/UGCG_T16_G2_filtered.bam
UGCG	UGCG_T16_G1	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/UGCG_T16_G1_filtered.bam
LUC7L	LUC7L_T22_C1	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/LUC7L_T22_C1_filtered.bam
SH2B3	SH2B3_T14_G2	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/SH2B3_T14_G2_filtered.bam
SH2B3	SH2B3_T14_C6	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/SH2B3_T14_C6_filtered.bam
SH2B3	SH2B3_T14_C3	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/SH2B3_T14_C3_filtered.bam
FOXP1	FOXP1_T12_C7	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FOXP1_T12_C7_filtered.bam
SH2B3	SH2B3_T14_G3	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/SH2B3_T14_G3_filtered.bam
SH2B3	SH2B3_T14_C5	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/SH2B3_T14_C5_filtered.bam
UGCG	UGCG_T16_G4	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/UGCG_T16_G4_filtered.bam
UGCG	UGCG_T16_G3	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/UGCG_T16_G3_filtered.bam
